Ticker,Entry_Date,Exit_Date,S_entry,K1_Long,K2_Short,Breakeven,S_expiry,Move_%,HV20,VolPotential,VectorScore,Debit/unit,Debit_%S,Units,PnL_Total,Return_%,Win,CumPnL
ANGELONE.NS,2025-03-24,2025-04-28,231.69,230,250,237.97,229.67,-0.87,0.6274,0.774,4,7.97,3.438,251,-1999.52,-100.0,False,2075027.9700000014
RELIANCE.NS,2025-03-24,2025-04-28,1290.95,1290,1375,1318.55,1357.08,5.12,0.2265,0.793,5,28.55,2.212,70,2696.84,134.92,True,2077724.8100000015
AJMERA.NS,2025-03-24,2025-04-28,186.83,185,200,191.16,162.0,-13.29,0.6965,0.948,3,6.16,3.297,324,-1995.91,-100.0,False,2075728.9000000015
ABB.NS,2025-03-24,2025-04-28,5465.79,5465,5905,5620.52,5469.55,0.07,0.3584,0.722,3,155.52,2.845,12,-1811.68,-97.08,False,2073917.2200000016
APOLLO.NS,2025-03-24,2025-04-28,125.31,125,135,128.75,114.58,-8.56,0.4227,0.657,4,3.75,2.995,532,-1996.45,-100.0,False,2071920.7700000016
RELIANCE.NS,2025-03-25,2025-04-29,1274.44,1275,1360,1303.12,1387.72,8.89,0.2321,0.8,3,28.12,2.206,71,4038.55,202.29,True,2075959.3200000017
HDFCBANK.NS,2025-03-25,2025-04-29,883.96,885,925,898.77,926.35,4.8,0.1632,0.92,4,13.77,1.558,145,3802.77,190.4,True,2079762.0900000017
BHARTIARTL.NS,2025-03-26,2025-04-30,1724.14,1725,1860,1770.04,1849.04,7.24,0.2923,0.993,3,45.04,2.612,44,3476.3,175.43,True,2083238.3900000018
APOLLO.NS,2025-03-27,2025-05-02,123.85,125,135,128.48,116.94,-5.57,0.4617,0.692,5,3.48,2.813,574,-1999.46,-100.0,False,2081238.9300000018
ANANDRATHI.NS,2025-03-28,2025-05-05,948.42,950,1025,977.58,865.79,-8.71,0.4429,0.882,3,27.58,2.908,72,-1985.92,-100.0,False,2079253.0100000019
APOLLO.NS,2025-04-02,2025-05-07,124.62,125,135,128.67,117.81,-5.46,0.4714,0.852,4,3.67,2.945,544,-1996.48,-100.0,False,2077256.530000002
ANGELONE.NS,2025-04-02,2025-05-07,229.69,230,250,237.33,231.77,0.9,0.4948,0.949,3,7.33,3.191,272,-1513.05,-75.89,False,2075743.4800000018
BHARTIARTL.NS,2025-04-02,2025-05-07,1740.05,1740,1845,1775.46,1881.07,8.1,0.2114,1.116,3,35.46,2.038,56,3894.17,196.1,True,2079637.6500000018
ANGELONE.NS,2025-04-03,2025-05-08,240.15,240,260,247.56,227.33,-5.34,0.5099,0.84,5,7.56,3.147,264,-1995.02,-100.0,False,2077642.6300000018
ICICIBANK.NS,2025-04-03,2025-05-08,1319.37,1320,1395,1345.1,1424.51,7.97,0.1952,1.186,3,25.1,1.902,79,3942.22,198.82,True,2081584.8500000017
AIIL.NS,2025-04-03,2025-05-08,355.6,355,385,366.29,350.28,-1.5,0.4866,0.892,3,11.29,3.175,177,-1998.43,-100.0,False,2079586.4200000018
HDFCBANK.NS,2025-04-03,2025-05-08,871.05,870,920,887.13,935.91,7.45,0.1938,1.156,3,17.13,1.966,116,3813.49,191.97,True,2083399.9100000018
APOLLO.NS,2025-04-03,2025-05-08,123.06,125,135,128.34,116.5,-5.33,0.475,0.823,4,3.34,2.713,599,-1999.93,-100.0,False,2081399.9800000018
HDFCBANK.NS,2025-04-04,2025-05-09,881.94,880,930,897.41,917.08,3.98,0.1893,1.213,4,17.41,1.974,114,2242.76,113.02,True,2083642.7400000019
ICICIBANK.NS,2025-04-04,2025-05-09,1325.08,1325,1400,1350.39,1378.27,4.01,0.1952,1.2,3,25.39,1.916,78,2173.94,109.75,True,2085816.6800000018
HDFCBANK.NS,2025-04-08,2025-05-13,858.58,860,915,878.15,933.05,8.67,0.2306,1.363,3,18.15,2.114,110,4053.5,203.03,True,2089870.1800000018
ANANDRATHI.NS,2025-04-08,2025-05-13,890.37,890,960,915.72,876.63,-1.54,0.4033,1.192,3,25.72,2.888,77,-1980.08,-100.0,False,2087890.1000000017
TITAN.NS,2025-04-09,2025-05-14,3154.28,3155,3405,3239.03,3565.14,13.03,0.3006,1.214,3,84.03,2.664,23,3817.33,197.52,True,2091707.4300000018
ANANDRATHI.NS,2025-04-09,2025-05-14,877.27,875,945,900.84,890.37,1.49,0.3862,1.173,3,25.84,2.945,77,-805.43,-40.49,False,2090902.0000000019
HDFCBANK.NS,2025-04-09,2025-05-14,856.56,855,915,875.03,927.22,8.25,0.2309,1.293,3,20.03,2.339,99,3956.77,199.51,True,2094858.7700000019
ANGELONE.NS,2025-04-09,2025-05-14,217.4,215,235,223.02,248.64,14.37,0.6405,1.023,3,8.02,3.687,249,2984.04,149.5,True,2097842.810000002
ICICIBANK.NS,2025-04-09,2025-05-14,1290.84,1290,1380,1320.17,1415.28,9.64,0.2439,1.219,3,30.17,2.337,66,3948.84,198.32,True,2101791.6500000022
ANANDRATHI.NS,2025-04-11,2025-05-15,892.97,895,965,919.64,893.56,0.07,0.3709,1.223,3,24.64,2.759,81,-1995.51,-100.0,False,2099796.140000002
BHARTIARTL.NS,2025-04-11,2025-05-15,1742.04,1740,1865,1781.59,1851.72,6.3,0.243,1.201,4,41.59,2.388,48,3366.03,168.6,True,2103162.170000002
HDFCBANK.NS,2025-04-11,2025-05-15,876.82,875,940,896.55,938.48,7.03,0.2423,1.387,4,21.55,2.458,92,3857.78,194.58,True,2107019.950000002
ICICIBANK.NS,2025-04-11,2025-05-15,1301.61,1300,1390,1329.99,1439.69,10.61,0.2314,1.222,3,29.99,2.304,66,3960.69,200.1,True,2110980.640000002
BHARTIARTL.NS,2025-04-15,2025-05-16,1783.89,1785,1910,1826.24,1798.96,0.85,0.2472,1.256,4,41.24,2.312,48,-1309.31,-66.15,False,2109671.330000002
ANANDRATHI.NS,2025-04-15,2025-05-16,879.83,880,950,904.02,904.62,2.82,0.3218,1.184,3,24.02,2.73,83,50.04,2.51,True,2109721.370000002
AIIL.NS,2025-04-15,2025-05-16,332.76,335,360,344.68,430.04,29.23,0.7585,1.231,4,9.68,2.909,206,3155.85,158.26,True,2112877.220000002
ABB.NS,2025-04-15,2025-05-16,5183.52,5185,5600,5330.1,5785.23,11.61,0.3472,0.869,4,145.1,2.799,13,3508.66,186.0,True,2116385.8800000018
HDFCBANK.NS,2025-04-15,2025-05-16,905.05,905,970,926.78,938.92,3.74,0.2594,1.421,4,21.78,2.406,91,1105.15,55.77,True,2117491.030000002
ICICIBANK.NS,2025-04-15,2025-05-16,1339.86,1340,1435,1371.49,1442.87,7.69,0.249,1.296,3,31.49,2.35,63,4001.42,201.73,True,2121492.450000002
TITAN.NS,2025-04-15,2025-05-16,3252.9,3255,3515,3341.99,3610.95,11.01,0.3042,1.25,3,86.99,2.674,22,3806.11,198.87,True,2125298.560000002
APOLLO.NS,2025-04-15,2025-05-16,117.76,120,125,121.92,140.27,19.12,0.5657,0.882,4,1.92,1.63,1042,3210.36,160.55,True,2128508.920000002
ANGELONE.NS,2025-04-15,2025-05-16,226.18,225,245,232.84,273.22,20.8,0.6291,1.058,3,7.84,3.467,255,3100.65,155.08,True,2131609.570000002
TITAN.NS,2025-04-16,2025-05-19,3251.61,3250,3510,3338.08,3595.05,10.56,0.3036,1.227,3,88.08,2.709,22,3782.33,195.2,True,2135391.9000000022
ABB.NS,2025-04-16,2025-05-19,5314.92,5315,5740,5465.17,5803.12,9.19,0.3567,0.932,4,150.17,2.825,13,3572.75,183.01,True,2138964.6500000022
AIIL.NS,2025-04-16,2025-05-19,344.4,345,370,354.94,434.26,26.09,0.7644,1.193,3,9.94,2.888,201,3026.09,151.39,True,2141990.740000002
HDFCBANK.NS,2025-04-16,2025-05-19,911.4,910,980,933.16,940.86,3.23,0.2582,1.402,3,23.16,2.541,86,662.52,33.27,True,2142653.260000002
ICICIBANK.NS,2025-04-16,2025-05-19,1346.01,1345,1440,1376.94,1437.91,6.83,0.2489,1.239,3,31.94,2.373,62,3779.96,190.89,True,2146433.220000002
ANGELONE.NS,2025-04-16,2025-05-19,229.51,230,250,237.57,273.38,19.12,0.6275,1.042,3,7.57,3.298,264,3281.87,164.25,True,2149715.090000002
BHARTIARTL.NS,2025-04-16,2025-05-19,1807.49,1805,1935,1848.5,1803.23,-0.24,0.2455,1.138,3,43.5,2.406,45,-1957.33,-100.0,False,2147757.760000002
APOLLO.NS,2025-04-16,2025-05-19,118.61,120,130,123.55,140.15,18.16,0.5659,0.87,4,3.55,2.995,563,3630.05,181.51,True,2151387.8100000024
ABB.NS,2025-04-17,2025-05-20,5504.62,5505,5945,5662.26,5704.22,3.63,0.3734,1.005,3,157.26,2.857,12,503.49,26.68,True,2151891.300000002
BHARTIARTL.NS,2025-04-17,2025-05-20,1873.44,1875,2015,1921.04,1793.9,-4.25,0.2679,1.178,4,46.04,2.458,43,-1979.92,-100.0,False,2149911.380000002
ANGELONE.NS,2025-04-17,2025-05-20,229.86,230,250,237.63,270.92,17.86,0.628,1.103,3,7.63,3.321,262,3240.11,162.01,True,2153151.490000002
ICICIBANK.NS,2025-04-17,2025-05-20,1395.93,1395,1505,1431.2,1427.19,2.24,0.2719,1.268,4,36.2,2.593,55,-220.53,-11.08,False,2152930.9600000023
ABCAPITAL.NS,2025-04-17,2025-05-20,198.18,200,215,205.14,213.84,7.9,0.4045,1.238,3,5.14,2.595,388,3374.84,169.16,True,2156305.8000000026
APOLLO.NS,2025-04-17,2025-05-20,119.64,120,130,123.75,134.89,12.74,0.5658,0.855,3,3.75,3.134,533,3331.47,166.7,True,2159637.2700000023
HDFCBANK.NS,2025-04-17,2025-05-20,925.33,925,995,948.03,929.31,0.43,0.2606,1.321,4,23.03,2.489,86,-1609.66,-81.28,False,2158027.610000002
ABCAPITAL.NS,2025-04-21,2025-05-21,202.49,200,220,207.5,221.46,9.37,0.4046,1.217,3,7.5,3.702,266,3326.05,166.81,True,2161353.6600000025
ABB.NS,2025-04-21,2025-05-21,5561.43,5560,6005,5719.52,5851.33,5.21,0.3739,1.021,3,159.52,2.868,12,1581.8,82.64,True,2162935.4600000028
HDFCBANK.NS,2025-04-21,2025-05-21,935.23,935,1005,958.1,935.09,-0.02,0.2603,1.355,3,23.1,2.47,86,-1979.39,-99.63,False,2160956.0700000026
AIIL.NS,2025-04-21,2025-05-21,364.56,365,395,376.72,443.14,21.56,0.7561,1.213,3,11.72,3.214,170,3108.23,156.05,True,2164064.3000000026
ANGELONE.NS,2025-04-21,2025-05-21,240.31,240,260,247.8,279.62,16.36,0.6393,1.201,3,7.8,3.244,256,3124.38,156.56,True,2167188.6800000025
ABREL.NS,2025-04-22,2025-05-22,1920.03,1920,2075,1978.37,2108.53,9.82,0.4869,0.882,3,58.37,3.04,34,3285.39,165.54,True,2170474.070000002
ANANTRAJ.NS,2025-04-22,2025-05-22,505.09,505,545,520.75,519.22,2.8,0.6934,1.037,4,15.75,3.118,126,-192.01,-9.68,False,2170282.0600000024
ANANDRATHI.NS,2025-04-22,2025-05-22,875.06,875,945,899.15,918.47,4.96,0.3268,1.043,3,24.15,2.759,82,1584.21,80.01,True,2171866.2700000023
HDFCBANK.NS,2025-04-22,2025-05-22,952.02,950,1025,974.74,931.74,-2.13,0.2592,1.391,3,24.74,2.599,80,-1979.16,-100.0,False,2169887.110000002
AIIL.NS,2025-04-22,2025-05-22,371.89,370,400,382.06,440.2,18.37,0.7165,1.264,3,12.06,3.243,165,2960.14,148.76,True,2172847.2500000023
ANGELONE.NS,2025-04-22,2025-05-22,245.91,245,265,252.77,284.24,15.59,0.519,1.185,4,7.77,3.161,257,3142.38,157.31,True,2175989.630000002
ANANDRATHI.NS,2025-04-23,2025-05-23,884.39,885,955,909.04,937.99,6.06,0.3261,1.013,3,24.04,2.718,83,2403.2,120.47,True,2178392.830000002
TITAN.NS,2025-04-24,2025-05-26,3361.42,3360,3625,3446.95,3587.7,6.73,0.2723,1.087,3,86.95,2.587,23,3237.13,161.87,True,2181629.960000002
INFY.NS,2025-04-25,2025-05-27,1407.2,1405,1520,1445.57,1492.67,6.07,0.3449,0.969,3,40.57,2.883,49,2307.95,116.1,True,2183937.910000002
APARINDS.NS,2025-04-28,2025-05-28,5570.02,5570,6015,5733.03,7792.86,39.91,0.4142,0.687,3,163.03,2.927,12,3383.62,172.95,True,2187321.530000002
RELIANCE.NS,2025-04-28,2025-05-28,1357.08,1355,1465,1393.04,1400.8,3.22,0.3182,1.238,4,38.04,2.803,52,403.91,20.42,True,2187725.4400000023
ICICIBANK.NS,2025-04-29,2025-05-29,1418.85,1420,1520,1452.96,1445.35,1.87,0.2502,1.174,3,32.96,2.323,60,-456.74,-23.1,False,2187268.700000002
APOLLO.NS,2025-04-29,2025-05-29,120.61,120,130,123.91,188.62,56.38,0.5338,0.801,5,3.91,3.245,511,3110.21,155.53,True,2190378.910000002
TITAN.NS,2025-04-29,2025-05-29,3357.45,3355,3595,3434.85,3565.83,6.21,0.2461,0.868,4,79.85,2.378,25,3274.49,164.02,True,2193653.4000000022
BHARTIARTL.NS,2025-04-29,2025-05-29,1808.68,1810,1950,1855.61,1848.15,2.18,0.2718,1.118,3,45.61,2.522,43,-320.77,-16.36,False,2193332.6300000018
RELIANCE.NS,2025-04-29,2025-05-29,1387.72,1390,1500,1427.19,1405.66,1.29,0.3213,1.237,4,37.19,2.68,53,-1140.82,-57.88,False,2192191.810000002
INFY.NS,2025-04-29,2025-05-29,1423.65,1425,1540,1464.28,1507.4,5.88,0.3321,0.904,3,39.28,2.759,50,2156.11,109.77,True,2194347.920000002
TCS.NS,2025-04-29,2025-05-29,3293.54,3295,3525,3371.03,3317.82,0.74,0.2457,0.861,4,76.03,2.308,26,-1383.4,-69.98,False,2192964.5200000023
HDFCBANK.NS,2025-04-30,2025-05-30,934.21,935,1005,957.95,943.87,1.03,0.2666,1.062,3,22.95,2.457,87,-1224.95,-61.35,False,2191739.570000002
AJMERA.NS,2025-04-30,2025-05-30,161.66,160,175,165.7,168.65,4.33,0.4235,0.728,4,5.7,3.528,350,1032.13,51.71,True,2192771.700000002
RELIANCE.NS,2025-04-30,2025-05-30,1392.97,1395,1505,1432.32,1408.73,1.13,0.3213,1.27,4,37.32,2.679,53,-1250.05,-63.2,False,2191521.6500000022
APOLLO.NS,2025-04-30,2025-05-30,117.67,120,125,121.9,188.76,60.41,0.5391,0.808,5,1.9,1.612,1054,3270.07,163.51,True,2194791.720000002
BHARTIARTL.NS,2025-04-30,2025-05-30,1849.04,1850,1995,1897.44,1840.81,-0.45,0.2775,1.076,4,47.44,2.566,42,-1992.62,-100.0,False,2192799.100000002
HDFCBANK.NS,2025-05-02,2025-06-02,932.71,935,1005,957.45,937.66,0.53,0.267,1.063,3,22.45,2.407,89,-1761.78,-88.16,False,2191037.320000002
AJMERA.NS,2025-05-02,2025-06-02,164.97,165,180,170.31,169.84,2.95,0.4315,0.718,4,5.31,3.219,376,-178.56,-8.94,False,2190858.7600000016
AIIL.NS,2025-05-02,2025-06-02,355.7,355,385,366.78,477.5,34.24,0.703,0.976,4,11.78,3.312,169,3078.81,154.62,True,2193937.570000002
ANANDRATHI.NS,2025-05-02,2025-06-02,853.09,855,920,876.25,980.37,14.92,0.2834,0.721,4,21.25,2.49,94,4112.96,205.95,True,2198050.530000002
HDFCBANK.NS,2025-05-05,2025-06-03,939.94,940,1000,960.33,934.02,-0.63,0.2308,1.018,3,20.33,2.163,98,-1992.11,-100.0,False,2196058.420000002
ANANDRATHI.NS,2025-05-05,2025-06-03,865.79,865,930,886.47,976.49,12.79,0.2555,0.712,4,21.47,2.48,93,4048.19,202.73,True,2200106.610000002
ABCAPITAL.NS,2025-05-05,2025-06-03,199.32,200,215,205.3,222.52,11.64,0.3716,1.0,3,5.3,2.658,377,3657.37,183.08,True,2203763.9800000023
AJMERA.NS,2025-05-05,2025-06-03,164.22,165,175,168.82,166.25,1.24,0.4277,0.727,4,3.82,2.324,523,-1340.54,-67.15,False,2202423.4400000023
ABB.NS,2025-05-05,2025-06-03,5454.72,5455,5890,5604.35,5959.18,9.25,0.3219,0.778,4,149.35,2.738,13,3713.43,191.26,True,2206136.8700000024
APOLLO.NS,2025-05-05,2025-06-03,124.83,125,135,128.84,197.73,58.4,0.582,0.909,4,3.84,3.073,521,3211.53,160.7,True,2209348.4000000022
ANGELONE.NS,2025-05-05,2025-06-03,233.34,235,250,240.81,305.64,30.99,0.5733,0.918,3,5.81,2.489,344,3162.4,158.31,True,2212510.800000002
INFY.NS,2025-05-05,2025-06-03,1434.2,1435,1550,1473.76,1487.55,3.72,0.3112,0.813,4,38.76,2.702,51,703.13,35.57,True,2213213.930000002
ICICIBANK.NS,2025-05-05,2025-06-03,1418.46,1420,1515,1451.04,1426.89,0.59,0.2318,1.011,3,31.04,2.188,64,-1545.53,-77.8,False,2211668.4000000022
AIIL.NS,2025-05-05,2025-06-03,370.89,370,400,381.91,494.72,33.39,0.7119,1.025,4,11.91,3.21,167,3021.74,151.98,True,2214690.1400000025
BHARTIARTL.NS,2025-05-05,2025-06-03,1850.53,1850,2000,1898.99,1826.03,-1.32,0.28,0.992,3,48.99,2.647,40,-1959.54,-100.0,False,2212730.6000000024
APOLLO.NS,2025-05-06,2025-06-04,118.48,120,130,123.56,202.86,71.22,0.5934,1.017,4,3.56,3.006,561,3611.7,180.74,True,2216342.3000000026
ABB.NS,2025-05-06,2025-06-04,5302.13,5300,5725,5447.86,6005.41,13.26,0.3334,0.791,4,147.86,2.789,13,3602.85,187.44,True,2219945.1500000027
ANGELONE.NS,2025-05-06,2025-06-04,224.31,225,240,230.92,307.88,37.26,0.5885,0.87,4,5.92,2.637,338,3070.68,153.59,True,2223015.830000003
BHARTIARTL.NS,2025-05-06,2025-06-04,1885.24,1885,2035,1934.36,1859.85,-1.35,0.2807,1.004,4,49.36,2.618,40,-1974.47,-100.0,False,2221041.3600000027
ANANDRATHI.NS,2025-05-06,2025-06-04,846.79,845,905,865.28,982.27,16.0,0.2399,0.713,3,20.28,2.395,98,3892.89,195.91,True,2224934.250000003
TITAN.NS,2025-05-07,2025-06-05,3317.99,3320,3505,3382.71,3482.06,4.94,0.1986,0.993,4,62.71,1.89,31,3079.75,158.41,True,2228014.000000003
HDFCBANK.NS,2025-05-07,2025-06-05,944.21,945,1005,965.02,946.15,0.21,0.2274,0.89,3,20.02,2.121,99,-1868.47,-94.25,False,2226145.5300000026
TITAN.NS,2025-05-08,2025-06-06,3348.2,3350,3525,3409.7,3537.61,5.66,0.185,1.023,4,59.7,1.783,33,3804.99,193.15,True,2229950.520000003
AIIL.NS,2025-05-08,2025-06-06,350.28,350,380,361.68,499.02,42.46,0.6983,1.035,3,11.68,3.334,171,3132.9,156.87,True,2233083.4200000027
ABCAPITAL.NS,2025-05-08,2025-06-06,194.62,195,210,200.47,233.41,19.93,0.4155,1.181,3,5.47,2.811,365,3477.82,174.14,True,2236561.2400000026
ICICIBANK.NS,2025-05-08,2025-06-06,1424.51,1425,1520,1456.4,1448.52,1.69,0.2307,0.967,4,31.4,2.204,63,-496.43,-25.09,False,2236064.8100000024
APARINDS.NS,2025-05-08,2025-06-06,5995.5,5995,6475,6172.45,8056.3,34.37,0.4327,0.93,4,177.45,2.96,11,3328.08,170.5,True,2239392.8900000025
TCS.NS,2025-05-09,2025-06-09,3263.0,3265,3400,3312.24,3274.4,0.35,0.1459,0.886,4,47.24,1.448,42,-1589.29,-80.11,False,2237803.6000000024
APARINDS.NS,2025-05-09,2025-06-09,6056.14,6055,6540,6232.51,8137.82,34.37,0.4108,0.956,3,177.51,2.931,11,3382.41,173.23,True,2241186.0100000026
ABB.NS,2025-05-09,2025-06-09,5408.0,5410,5840,5553.35,6177.87,14.24,0.2961,0.948,3,143.35,2.651,13,3726.41,199.96,True,2244912.4200000027
TITAN.NS,2025-05-09,2025-06-09,3488.32,3490,3695,3559.02,3511.77,0.67,0.2074,1.158,4,69.02,1.979,28,-1322.91,-68.45,False,2243589.5100000026
APARINDS.NS,2025-05-12,2025-06-10,6263.42,6265,6765,6447.84,8109.49,29.47,0.4141,0.999,3,182.84,2.919,10,3171.64,173.47,True,2246761.1500000027
ABCAPITAL.NS,2025-05-12,2025-06-10,205.54,205,220,210.78,242.66,18.06,0.4208,1.173,3,5.78,2.812,346,3190.47,159.56,True,2249951.620000003
TCS.NS,2025-05-12,2025-06-10,3433.82,3435,3655,3508.54,3313.63,-3.5,0.2259,0.999,3,73.54,2.142,27,-1985.65,-100.0,False,2247965.970000003
ANANDRATHI.NS,2025-05-12,2025-06-10,857.2,855,910,873.97,989.14,15.39,0.2168,0.766,3,18.97,2.213,105,3782.72,189.87,True,2251748.690000003
RELIANCE.NS,2025-05-12,2025-06-10,1424.2,1425,1540,1462.34,1426.18,0.14,0.2824,1.268,3,37.34,2.622,53,-1916.39,-96.83,False,2249832.300000003
INFY.NS,2025-05-12,2025-06-10,1546.67,1545,1670,1588.27,1538.64,-0.52,0.3233,0.749,5,43.27,2.797,46,-1990.27,-100.0,False,2247842.030000003
TITAN.NS,2025-05-12,2025-06-10,3540.59,3540,3730,3605.18,3502.13,-1.09,0.1875,1.107,3,65.18,1.841,30,-1955.36,-100.0,False,2245886.670000003
ABB.NS,2025-05-12,2025-06-10,5553.62,5555,6000,5703.96,6131.15,10.4,0.3014,0.923,4,148.96,2.682,13,3848.57,198.75,True,2249735.240000003
ICICIBANK.NS,2025-05-12,2025-06-10,1437.41,1435,1545,1471.65,1412.0,-1.77,0.2607,1.16,3,36.65,2.55,54,-1979.01,-100.0,False,2247756.2300000032
AIIL.NS,2025-05-13,2025-06-11,387.01,385,420,398.32,507.28,31.08,0.5082,1.142,4,13.32,3.441,150,3252.61,162.84,True,2251008.840000003
RELIANCE.NS,2025-05-13,2025-06-11,1403.58,1405,1515,1441.55,1436.49,2.35,0.2945,1.118,3,36.55,2.604,54,-273.11,-13.84,False,2250735.7300000032
ABB.NS,2025-05-13,2025-06-11,5602.83,5605,6050,5753.86,6040.69,7.82,0.2989,0.964,4,148.86,2.657,13,3728.87,192.69,True,2254464.6000000034
ICICIBANK.NS,2025-05-13,2025-06-11,1419.65,1420,1530,1455.85,1420.04,0.03,0.268,1.123,3,35.85,2.526,55,-1969.67,-99.88,False,2252494.9300000034
ABCAPITAL.NS,2025-05-13,2025-06-11,204.89,205,220,210.62,246.25,20.19,0.4174,1.206,4,5.62,2.745,355,3328.74,166.75,True,2255823.6700000037
INFY.NS,2025-05-13,2025-06-11,1491.24,1490,1610,1532.37,1572.48,5.45,0.3479,0.821,5,42.37,2.841,47,1885.18,94.67,True,2257708.850000004
ANANDRATHI.NS,2025-05-13,2025-06-11,876.63,875,935,895.16,1009.36,15.14,0.2274,0.779,4,20.16,2.3,99,3943.93,197.58,True,2261652.780000004
AIIL.NS,2025-05-14,2025-06-12,427.02,425,460,438.85,499.56,16.99,0.5927,1.275,4,13.85,3.243,144,3046.07,152.77,True,2264698.850000004
APARINDS.NS,2025-05-14,2025-06-12,6886.73,6885,7440,7088.55,7943.47,15.34,0.4176,1.155,4,203.55,2.956,9,3163.05,172.66,True,2267861.9000000036
ABCAPITAL.NS,2025-05-14,2025-06-12,218.33,220,235,225.52,242.97,11.29,0.4635,1.335,4,5.52,2.53,362,3430.06,171.51,True,2271291.9600000037
RELIANCE.NS,2025-05-14,2025-06-12,1412.2,1410,1525,1448.36,1429.26,1.21,0.2858,1.024,3,38.36,2.716,52,-993.36,-49.8,False,2270298.600000004
ANANDRATHI.NS,2025-05-14,2025-06-12,890.37,890,950,909.8,1017.48,14.28,0.2253,0.753,4,19.8,2.224,101,4060.41,203.06,True,2274359.010000004
TCS.NS,2025-05-15,2025-06-13,3395.41,3395,3635,3474.74,3297.17,-2.89,0.2475,0.975,4,79.74,2.348,25,-1993.45,-100.0,False,2272365.560000004
APARINDS.NS,2025-05-15,2025-06-13,7894.26,7895,8525,8139.22,7849.03,-0.57,0.5952,1.414,4,244.22,3.094,8,-1953.72,-100.0,False,2270411.8400000036
BHARTIARTL.NS,2025-05-15,2025-06-13,1851.72,1850,1990,1896.47,1825.14,-1.44,0.2613,0.993,4,46.47,2.51,43,-1998.32,-100.0,False,2268413.5200000037
RELIANCE.NS,2025-05-15,2025-06-13,1441.75,1440,1555,1478.64,1415.67,-1.81,0.2876,1.022,4,38.64,2.68,51,-1970.68,-100.0,False,2266442.8400000036
ICICIBANK.NS,2025-05-15,2025-06-13,1439.69,1440,1545,1474.72,1405.26,-2.39,0.2576,1.157,3,34.72,2.411,57,-1978.85,-100.0,False,2264463.9900000035
ANANDRATHI.NS,2025-05-15,2025-06-13,893.56,895,950,913.14,1002.64,12.21,0.2188,0.721,3,18.14,2.03,110,4054.75,203.22,True,2268518.7400000035
INFY.NS,2025-05-15,2025-06-13,1533.45,1535,1655,1577.09,1544.42,0.72,0.3497,0.858,4,42.09,2.745,47,-1535.48,-77.61,False,2266983.2600000035
AIIL.NS,2025-05-15,2025-06-13,429.46,430,465,443.4,489.76,14.04,0.5888,1.237,4,13.4,3.121,149,3217.96,161.14,True,2270201.2200000035
ANANDRATHI.NS,2025-05-16,2025-06-16,904.62,905,955,922.18,1047.91,15.84,0.2024,0.716,3,17.18,1.899,116,3806.95,191.01,True,2274008.1700000037
RELIANCE.NS,2025-05-16,2025-06-16,1443.93,1445,1560,1482.71,1425.49,-1.28,0.2869,0.995,3,37.71,2.612,53,-1998.76,-100.0,False,2272009.410000004
APARINDS.NS,2025-05-16,2025-06-16,8179.57,8180,8835,8433.18,7690.97,-5.97,0.5823,1.565,4,253.18,3.095,7,-1772.26,-100.0,False,2270237.150000004
ICICIBANK.NS,2025-05-16,2025-06-16,1442.87,1445,1550,1479.15,1415.97,-1.86,0.2576,1.121,3,34.15,2.367,58,-1980.69,-100.0,False,2268256.460000004
TCS.NS,2025-05-16,2025-06-16,3377.77,3380,3620,3458.92,3345.59,-0.95,0.2497,0.942,3,78.92,2.336,25,-1972.98,-100.0,False,2266283.480000004
BHARTIARTL.NS,2025-05-16,2025-06-16,1798.96,1800,1945,1846.91,1845.87,2.61,0.2792,0.988,4,46.91,2.608,42,-43.81,-2.22,False,2266239.670000004
ANGELONE.NS,2025-05-16,2025-06-16,273.22,275,295,282.55,288.39,5.55,0.5556,1.091,4,7.55,2.762,265,1548.68,77.45,True,2267788.3500000043
ABREL.NS,2025-05-19,2025-06-17,2167.57,2170,2340,2230.99,2463.89,13.67,0.3838,0.841,4,60.99,2.814,32,3488.48,178.76,True,2271276.8300000043
ANGELONE.NS,2025-05-19,2025-06-17,273.38,275,295,282.57,282.79,3.44,0.5557,1.084,3,7.57,2.771,264,56.92,2.85,True,2271333.750000004
ANANTRAJ.NS,2025-05-19,2025-06-17,519.77,520,560,535.46,533.56,2.65,0.5501,0.904,3,15.46,2.975,129,-245.48,-12.31,False,2271088.270000004
HDFCBANK.NS,2025-05-21,2025-06-19,935.09,935,990,953.5,939.21,0.44,0.2013,1.05,3,18.5,1.978,108,-1543.05,-77.24,False,2269545.2200000044
BHARTIARTL.NS,2025-05-21,2025-06-19,1807.39,1805,1930,1847.3,1861.44,2.99,0.2411,0.942,3,42.3,2.341,47,664.41,33.42,True,2270209.6300000045
INFY.NS,2025-05-21,2025-06-19,1491.15,1490,1610,1532.35,1560.24,4.63,0.3481,0.945,3,42.35,2.84,47,1310.75,65.86,True,2271520.3800000045
ICICIBANK.NS,2025-05-21,2025-06-19,1433.64,1435,1530,1466.13,1400.49,-2.31,0.2292,1.107,3,31.13,2.171,64,-1992.05,-100.0,False,2269528.3300000047
RELIANCE.NS,2025-05-21,2025-06-19,1416.96,1415,1530,1453.36,1421.03,0.29,0.2864,1.004,3,38.36,2.707,52,-1681.36,-84.29,False,2267846.970000005
