Ticker,Entry Date,Exit Date,S_entry,K1_Long,K2_Short,HV,IV_Rank,Debit/unit,Units,Total Debit,S_expiry,Breakeven,PnL/unit,PnL Total,Return %,Win,Score,Sig1_CheapVol,Sig2_Trend,Sig3_RSI,Sig4_Volume,Sig5_ATR,Capital_After
AJANTPHARM.NS,2025-06-11,2025-07-10,2617.44,2615,2750,0.2014,0.028,48.83,1,48.83,2562.56,2663.83,-48.83,-48.83,-100.0,False,3,1,1,1,0,0,-7600.75
AJANTPHARM.NS,2025-06-12,2025-07-11,2700.01,2700,2835,0.2276,0.06,50.28,1,50.28,2597.37,2750.28,-50.28,-50.28,-100.0,False,3,1,1,0,1,0,-7651.03
AJANTPHARM.NS,2025-06-18,2025-07-17,2552.77,2555,2680,0.2725,0.183,48.19,1,48.19,2755.49,2603.19,76.81,76.81,159.38,True,3,1,0,0,1,1,-7574.22
AJANTPHARM.NS,2025-07-03,2025-08-01,2602.31,2600,2730,0.3142,0.283,52.09,1,52.09,2665.3,2652.09,13.21,13.21,25.35,True,3,1,1,1,0,0,-7561.01
AJANTPHARM.NS,2025-07-14,2025-08-12,2617.04,2615,2750,0.275,0.187,52.39,1,52.39,2667.38,2667.39,-0.01,-0.01,-0.02,False,3,1,1,0,1,0,-7561.02
AJANTPHARM.NS,2025-07-15,2025-08-13,2667.78,2670,2800,0.271,0.159,50.16,1,50.16,2642.06,2720.16,-50.16,-50.16,-100.0,False,3,1,1,0,1,0,-7611.18
AJANTPHARM.NS,2025-08-12,2025-09-12,2667.38,2665,2800,0.2995,0.255,53.53,1,53.53,2550.49,2718.53,-53.53,-53.53,-100.0,False,3,1,1,1,0,0,-7664.71
AJANTPHARM.NS,2025-08-19,2025-09-18,2673.31,2675,2805,0.2765,0.179,50.51,1,50.51,2520.13,2725.51,-50.51,-50.51,-100.0,False,3,1,1,0,1,0,-7715.22
AJANTPHARM.NS,2025-08-28,2025-09-26,2480.48,2480,2605,0.2547,0.068,47.76,1,47.76,2437.85,2527.76,-47.76,-47.76,-100.0,False,3,1,0,1,1,0,-7762.98
AJANTPHARM.NS,2025-09-30,2025-10-31,2379.61,2380,2500,0.1846,0.008,41.86,1,41.86,2437.95,2421.86,16.09,16.09,38.44,True,3,1,0,0,1,1,-7746.89
AJANTPHARM.NS,2025-10-08,2025-11-10,2384.26,2385,2505,0.1481,0.016,38.53,1,38.53,2528.8,2423.53,81.47,81.47,211.45,True,3,1,0,0,1,1,-7665.41
AJANTPHARM.NS,2025-10-09,2025-11-11,2394.34,2395,2515,0.1391,0.012,37.64,1,37.64,2577.6,2432.64,82.36,82.36,218.8,True,3,1,0,0,1,1,-7583.06
AJANTPHARM.NS,2025-10-16,2025-11-18,2430.93,2430,2550,0.1644,0.04,41.12,1,41.12,2458.1,2471.12,-13.02,-13.02,-31.66,False,3,1,0,1,0,1,-7596.08
AJANTPHARM.NS,2025-11-03,2025-12-03,2511.23,2510,2635,0.2105,0.124,46.07,1,46.07,2606.7,2556.07,50.63,50.63,109.91,True,3,1,1,0,1,0,-7545.44
AJANTPHARM.NS,2025-11-04,2025-12-04,2581.74,2580,2710,0.2263,0.159,48.71,1,48.71,2628.5,2628.71,-0.21,-0.21,-0.43,False,3,1,1,0,1,0,-7545.65
AJANTPHARM.NS,2025-11-11,2025-12-10,2577.6,2580,2705,0.2419,0.191,47.09,1,47.09,2654.4,2627.09,27.31,27.31,58.01,True,3,1,1,0,0,1,-7518.34
AJANTPHARM.NS,2025-11-12,2025-12-11,2567.9,2570,2695,0.2407,0.191,47.05,1,47.05,2651.4,2617.05,34.35,34.35,73.01,True,3,1,1,0,0,1,-7483.99
AJANTPHARM.NS,2025-11-13,2025-12-12,2549.0,2550,2675,0.238,0.187,47.09,1,47.09,2659.8,2597.09,62.71,62.71,133.16,True,3,1,1,0,0,1,-7421.28
AJANTPHARM.NS,2025-11-14,2025-12-15,2523.2,2525,2650,0.2425,0.203,46.93,1,46.93,2642.1,2571.93,70.17,70.17,149.52,True,3,1,1,0,0,1,-7351.11
AJANTPHARM.NS,2025-11-26,2025-12-26,2535.1,2535,2660,0.2557,0.287,48.03,1,48.03,2681.6,2583.03,76.97,76.97,160.26,True,3,1,1,1,0,0,-7274.14
AJANTPHARM.NS,2025-12-08,2026-01-07,2658.3,2660,2790,0.1698,0.064,44.3,1,44.3,2854.0,2704.3,85.7,85.7,193.47,True,3,1,1,0,1,0,-7188.43
AJANTPHARM.NS,2025-12-19,2026-01-21,2632.6,2635,2765,0.1358,0.008,40.01,1,40.01,2713.1,2675.01,38.09,38.09,95.18,True,3,1,1,0,1,0,-7150.35
AJANTPHARM.NS,2025-12-22,2026-01-22,2700.8,2700,2835,0.1552,0.052,44.95,1,44.95,2717.6,2744.95,-27.35,-27.35,-60.85,False,3,1,1,0,1,0,-7177.7
AJANTPHARM.NS,2025-12-23,2026-01-23,2668.1,2670,2800,0.1639,0.072,43.74,1,43.74,2699.6,2713.74,-14.14,-14.14,-32.33,False,3,1,1,0,1,0,-7191.84
AJANTPHARM.NS,2025-12-24,2026-01-27,2734.5,2735,2870,0.1793,0.127,47.08,1,47.08,2698.3,2782.08,-47.08,-47.08,-100.0,False,3,1,1,0,1,0,-7238.92
AJANTPHARM.NS,2025-12-26,2026-01-28,2681.6,2680,2815,0.1969,0.167,48.72,1,48.72,2718.3,2728.72,-10.42,-10.42,-21.39,False,3,1,1,0,0,1,-7249.35
AJANTPHARM.NS,2025-12-30,2026-01-30,2726.9,2725,2865,0.1978,0.175,50.28,1,50.28,2781.9,2775.28,6.62,6.62,13.18,True,3,1,1,0,1,0,-7242.72
AJANTPHARM.NS,2025-12-31,2026-02-02,2768.9,2770,2905,0.2011,0.179,48.81,1,48.81,2785.9,2818.81,-32.91,-32.91,-67.42,False,3,1,1,0,0,1,-7275.63
AJANTPHARM.NS,2026-01-01,2026-02-03,2938.4,2940,3085,0.283,0.53,56.41,1,56.41,2880.1,2996.41,-56.41,-56.41,-100.0,False,3,0,1,0,1,1,-7332.04
AJANTPHARM.NS,2026-01-02,2026-02-04,2949.2,2950,3095,0.283,0.53,56.64,1,56.64,2821.3,3006.64,-56.64,-56.64,-100.0,False,3,0,1,0,1,1,-7388.69
AJANTPHARM.NS,2026-01-06,2026-02-06,2844.4,2845,2985,0.3074,0.618,55.49,1,55.49,2852.7,2900.49,-47.79,-47.79,-86.12,False,3,0,1,0,1,1,-7436.47
AJANTPHARM.NS,2026-02-02,2026-03-04,2785.9,2785,2925,0.1983,0.179,50.43,1,50.43,2916.3,2835.43,80.87,80.87,160.37,True,3,1,1,1,0,0,-7355.6
AJANTPHARM.NS,2026-02-13,2026-03-17,2920.1,2920,3065,0.2024,0.195,52.53,1,52.53,3020.6,2972.53,48.07,48.07,91.52,True,3,1,1,0,1,0,-7307.53
AJANTPHARM.NS,2026-02-23,2026-03-25,2978.4,2980,3125,0.1977,0.191,52.07,1,52.07,2879.9,3032.07,-52.07,-52.07,-100.0,False,3,1,1,0,1,0,-7359.6
AJANTPHARM.NS,2026-02-25,2026-03-30,3021.3,3020,3170,0.2156,0.279,55.62,1,55.62,2805.1,3075.62,-55.62,-55.62,-100.0,False,3,1,1,0,1,0,-7415.22
AJANTPHARM.NS,2026-03-04,2026-04-07,2916.3,2915,3060,0.1811,0.131,51.18,1,51.18,2711.6,2966.18,-51.18,-51.18,-100.0,False,3,1,1,0,0,1,-7466.4
AJANTPHARM.NS,2026-03-05,2026-04-08,2974.9,2975,3125,0.175,0.124,51.54,1,51.54,2709.0,3026.54,-51.54,-51.54,-100.0,False,3,1,1,0,0,1,-7517.94
AJANTPHARM.NS,2026-03-06,2026-04-09,2992.0,2990,3140,0.1747,0.124,52.37,1,52.37,2751.0,3042.37,-52.37,-52.37,-100.0,False,3,1,1,0,0,1,-7570.32
AJANTPHARM.NS,2026-03-09,2026-04-10,2936.4,2935,3085,0.1869,0.163,52.87,1,52.87,2806.0,2987.87,-52.87,-52.87,-100.0,False,3,1,1,0,0,1,-7623.18
AJANTPHARM.NS,2026-03-10,2026-04-13,2999.9,3000,3150,0.1999,0.227,53.94,1,53.94,2897.3,3053.94,-53.94,-53.94,-100.0,False,3,1,1,0,0,1,-7677.12
AJANTPHARM.NS,2026-03-11,2026-04-15,3048.2,3050,3200,0.2039,0.259,54.08,1,54.08,2883.2,3104.08,-54.08,-54.08,-100.0,False,3,1,1,0,0,1,-7731.2
AJANTPHARM.NS,2026-03-12,2026-04-16,3119.5,3120,3275,0.2164,0.315,56.98,1,56.98,2827.6,3176.98,-56.98,-56.98,-100.0,False,3,0,1,0,1,1,-7788.17
AJANTPHARM.NS,2026-03-16,2026-04-20,2954.1,2955,3100,0.2605,0.51,55.75,1,55.75,2781.3,3010.75,-55.75,-55.75,-100.0,False,3,0,1,0,1,1,-7843.93
AJANTPHARM.NS,2026-03-17,2026-04-21,3020.6,3020,3170,0.2709,0.558,58.29,1,58.29,2791.2,3078.29,-58.29,-58.29,-100.0,False,3,0,1,0,1,1,-7902.22
AJANTPHARM.NS,2026-05-12,2026-06-10,3091.7,3090,3245,0.3025,0.793,61.48,1,61.48,3074.9,3151.48,-61.48,-61.48,-100.0,False,3,0,1,0,1,1,-7963.7
AJANTPHARM.NS,2026-05-13,2026-06-11,3123.2,3125,3280,0.3019,0.793,60.88,1,60.88,3143.4,3185.88,-42.48,-42.48,-69.78,False,3,0,1,0,1,1,-8006.18
AJANTPHARM.NS,2026-05-14,2026-06-12,3259.2,3260,3420,0.3179,0.849,63.76,1,63.76,3131.0,3323.76,-63.76,-63.76,-100.0,False,3,0,1,0,1,1,-8069.94
AJANTPHARM.NS,2026-06-11,2026-07-10,3143.4,3145,3300,0.2443,0.45,58.54,1,58.54,3348.6,3203.54,96.46,96.46,164.77,True,3,0,1,1,1,0,-7973.48
AJAXENGG.NS,2025-04-08,2025-05-13,604.25,605,635,0.4727,,12.36,1,12.36,730.9,617.36,17.64,17.64,142.63,True,3,0,1,1,0,1,-7955.85
AJAXENGG.NS,2025-08-07,2025-09-09,678.65,680,715,0.3523,,13.77,1,13.77,682.5,693.77,-11.27,-11.27,-81.84,False,3,0,1,0,1,1,-7967.11
AJAXENGG.NS,2025-08-08,2025-09-10,689.85,690,725,0.3569,,14.07,1,14.07,681.3,704.07,-14.07,-14.07,-100.0,False,4,0,1,1,1,1,-7981.18
AJAXENGG.NS,2025-08-11,2025-09-11,714.45,715,750,0.373,,14.19,1,14.19,679.55,729.19,-14.19,-14.19,-100.0,False,3,0,1,0,1,1,-7995.37
AJAXENGG.NS,2025-08-12,2025-09-12,719.7,720,755,0.3681,,14.23,1,14.23,650.95,734.23,-14.23,-14.23,-100.0,False,3,0,1,0,1,1,-8009.6
AJAXENGG.NS,2025-09-29,2025-10-30,682.5,680,715,0.3052,,14.28,1,14.28,616.55,694.28,-14.28,-14.28,-100.0,False,3,0,1,1,1,0,-8023.88
AJAXENGG.NS,2025-11-14,2025-12-15,626.1,625,655,0.4039,,12.56,1,12.56,608.65,637.56,-12.56,-12.56,-100.0,False,4,0,1,1,1,1,-8036.45
AJAXENGG.NS,2025-11-17,2025-12-16,671.1,670,705,0.4716,,14.58,1,14.58,602.2,684.58,-14.58,-14.58,-100.0,False,3,0,1,0,1,1,-8051.03
AJAXENGG.NS,2026-02-10,2026-03-12,532.75,535,560,0.3996,,10.01,1,10.01,470.55,545.01,-10.01,-10.01,-100.0,False,3,0,0,1,1,1,-8061.04
AJAXENGG.NS,2026-05-19,2026-06-17,568.0,570,595,0.4156,0.717,10.23,1,10.23,557.7,580.23,-10.23,-10.23,-100.0,False,3,0,1,0,1,1,-8071.27
AJMERA.NS,2023-09-04,2023-10-05,75.27,75,80,0.3915,,1.97,1,1.97,73.93,76.97,-1.97,-1.97,-100.0,False,3,0,1,0,1,1,-8073.24
AJMERA.NS,2023-09-13,2023-10-16,75.03,75,80,0.4322,,1.95,1,1.95,81.07,76.95,3.05,3.05,156.78,True,3,0,1,0,1,1,-8070.18
AJMERA.NS,2023-09-29,2023-11-01,75.19,75,80,0.3959,,1.96,1,1.96,73.83,76.96,-1.96,-1.96,-100.0,False,3,0,1,1,1,0,-8072.14
AJMERA.NS,2023-10-10,2023-11-09,83.7,85,90,0.6312,,1.89,1,1.89,80.49,86.89,-1.89,-1.89,-100.0,False,3,0,1,0,1,1,-8074.03
AJMERA.NS,2023-10-11,2023-11-10,83.44,85,90,0.6305,,1.86,1,1.86,79.52,86.86,-1.86,-1.86,-100.0,False,3,0,1,0,1,1,-8075.89
AJMERA.NS,2023-10-17,2023-11-17,85.42,85,90,0.6222,,2.11,1,2.11,81.42,87.11,-2.11,-2.11,-100.0,False,3,0,1,0,1,1,-8078.0
AJMERA.NS,2023-12-20,2024-01-19,87.25,85,90,0.2936,,2.46,1,2.46,118.02,87.46,2.54,2.54,102.92,True,3,0,1,1,1,0,-8075.46
AJMERA.NS,2024-01-09,2024-02-09,93.16,95,100,0.2933,,1.52,1,1.52,124.3,96.52,3.48,3.48,229.74,True,3,0,1,0,1,1,-8071.98
AJMERA.NS,2024-01-11,2024-02-13,99.99,100,105,0.327,,2.0,1,2.0,136.29,102.0,3.0,3.0,150.59,True,3,0,1,0,1,1,-8068.98
AJMERA.NS,2024-01-18,2024-02-20,113.59,115,120,0.5387,,1.98,1,1.98,140.76,116.98,3.02,3.02,153.08,True,3,0,1,0,1,1,-8065.95
AJMERA.NS,2024-01-19,2024-02-21,118.02,120,125,0.5429,,1.94,1,1.94,144.65,121.94,3.06,3.06,158.32,True,3,0,1,0,1,1,-8062.89
AJMERA.NS,2024-02-06,2024-03-06,140.63,140,150,0.905,,4.09,1,4.09,144.81,144.09,0.73,0.73,17.8,True,3,0,1,0,1,1,-8062.16
AJMERA.NS,2024-02-12,2024-03-13,134.61,135,140,0.9875,,2.1,1,2.1,117.62,137.1,-2.1,-2.1,-100.0,False,3,0,1,0,1,1,-8064.26
AJMERA.NS,2024-03-14,2024-04-18,136.42,135,145,0.7989,,4.18,1,4.18,160.78,139.18,5.82,5.82,139.51,True,3,0,1,0,1,1,-8058.43
AJMERA.NS,2024-03-20,2024-04-24,136.72,135,145,0.7783,,4.22,1,4.22,163.5,139.22,5.78,5.78,137.23,True,3,0,1,1,0,1,-8052.65
AJMERA.NS,2024-07-08,2024-08-07,147.73,150,155,0.2728,,1.76,1,1.76,138.2,151.76,-1.76,-1.76,-100.0,False,3,0,1,0,1,1,-8054.41
AJMERA.NS,2024-07-09,2024-08-08,150.08,150,160,0.2754,,3.54,1,3.54,140.39,153.54,-3.54,-3.54,-100.0,False,3,0,1,0,1,1,-8057.95
AJMERA.NS,2024-07-31,2024-08-30,148.78,150,155,0.2733,,1.93,1,1.93,137.87,151.93,-1.93,-1.93,-100.0,False,3,0,1,1,1,0,-8059.89
AJMERA.NS,2024-09-03,2024-10-03,136.19,135,145,0.2064,0.0,3.5,1,3.5,132.34,138.5,-3.5,-3.5,-100.0,False,3,1,0,1,1,0,-8063.39
AJMERA.NS,2024-09-20,2024-10-22,138.42,140,145,0.1595,0.016,1.49,1,1.49,168.23,141.49,3.51,3.51,236.01,True,4,1,0,1,1,1,-8059.88
AJMERA.NS,2024-09-23,2024-10-23,140.4,140,145,0.1679,0.02,2.06,1,2.06,179.91,142.06,2.94,2.94,142.34,True,4,1,1,0,1,1,-8056.94
AJMERA.NS,2024-09-24,2024-10-24,140.24,140,145,0.1619,0.02,2.01,1,2.01,179.53,142.01,2.99,2.99,149.3,True,4,1,1,0,1,1,-8053.94
AJMERA.NS,2024-09-25,2024-10-25,135.81,135,145,0.1991,0.036,3.3,1,3.3,164.12,138.3,6.7,6.7,203.19,True,3,1,0,0,1,1,-8047.24
AJMERA.NS,2024-09-27,2024-10-29,135.29,135,140,0.2005,0.04,2.07,1,2.07,181.57,137.07,2.93,2.93,141.91,True,3,1,0,1,0,1,-8044.31
AJMERA.NS,2024-10-15,2024-11-13,155.07,155,165,0.6231,0.749,4.06,1,4.06,171.81,159.06,5.94,5.94,146.37,True,4,0,1,1,1,1,-8038.37
AJMERA.NS,2024-10-16,2024-11-14,165.31,165,175,0.6527,0.765,4.13,1,4.13,175.93,169.13,5.87,5.87,141.85,True,3,0,1,0,1,1,-8032.5
AJMERA.NS,2024-10-17,2024-11-18,160.16,160,170,0.6688,0.769,4.1,1,4.1,178.07,164.1,5.9,5.9,143.79,True,3,0,1,0,1,1,-8026.61
AJMERA.NS,2024-10-18,2024-11-19,172.92,175,180,0.7105,0.845,2.09,1,2.09,178.03,177.09,0.95,0.95,45.52,True,3,0,1,0,1,1,-8025.66
AJMERA.NS,2024-10-21,2024-11-21,178.14,180,185,0.712,0.845,2.1,1,2.1,176.26,182.1,-2.1,-2.1,-100.0,False,3,0,1,0,1,1,-8027.76
AJMERA.NS,2025-01-07,2025-02-04,230.25,230,240,0.4829,0.622,4.28,1,4.28,196.45,234.28,-4.28,-4.28,-100.0,False,3,0,1,1,1,0,-8032.04
AJMERA.NS,2025-03-21,2025-04-25,190.79,190,200,0.6904,0.849,4.26,1,4.26,162.41,194.26,-4.26,-4.26,-100.0,False,3,0,1,0,1,1,-8036.29
AJMERA.NS,2025-06-09,2025-07-08,186.74,185,195,0.4247,0.323,4.35,1,4.35,182.19,189.35,-4.35,-4.35,-100.0,False,3,0,1,0,1,1,-8040.65
AJMERA.NS,2025-06-11,2025-07-10,190.06,190,200,0.4237,0.319,4.09,1,4.09,183.14,194.09,-4.09,-4.09,-100.0,False,3,0,1,0,1,1,-8044.73
AJMERA.NS,2025-06-12,2025-07-11,190.65,190,200,0.4217,0.311,4.18,1,4.18,179.74,194.18,-4.18,-4.18,-100.0,False,3,0,1,0,1,1,-8048.92
AJMERA.NS,2025-06-13,2025-07-14,190.59,190,200,0.4208,0.299,4.17,1,4.17,178.62,194.17,-4.17,-4.17,-100.0,False,3,1,1,0,0,1,-8053.09
AJMERA.NS,2025-06-16,2025-07-15,191.9,190,200,0.42,0.299,4.39,1,4.39,179.29,194.39,-4.39,-4.39,-100.0,False,3,1,1,0,0,1,-8057.48
AJMERA.NS,2025-06-17,2025-07-16,194.79,195,205,0.4136,0.287,4.05,1,4.05,184.04,199.05,-4.05,-4.05,-100.0,False,3,1,1,0,0,1,-8061.54
AJMERA.NS,2025-06-18,2025-07-17,193.8,195,205,0.4059,0.283,3.88,1,3.88,187.78,198.88,-3.88,-3.88,-100.0,False,3,1,1,0,0,1,-8065.41
AJMERA.NS,2025-06-19,2025-07-18,188.75,190,200,0.4149,0.295,3.86,1,3.86,185.75,193.86,-3.86,-3.86,-100.0,False,3,1,1,0,0,1,-8069.27
AJMERA.NS,2025-06-20,2025-07-21,191.24,190,200,0.4132,0.291,4.28,1,4.28,185.01,194.28,-4.28,-4.28,-100.0,False,3,1,1,0,0,1,-8073.55
AJMERA.NS,2025-07-14,2025-08-12,178.62,180,190,0.1955,0.048,2.94,1,2.94,175.6,182.94,-2.94,-2.94,-100.0,False,3,1,1,0,1,0,-8076.49
AJMERA.NS,2025-07-16,2025-08-14,184.04,185,195,0.2141,0.12,3.26,1,3.26,176.11,188.26,-3.26,-3.26,-100.0,False,4,1,1,1,1,0,-8079.75
AJMERA.NS,2025-07-17,2025-08-18,187.78,190,195,0.2091,0.112,1.8,1,1.8,179.86,191.8,-1.8,-1.8,-100.0,False,3,1,1,0,1,0,-8081.55
AJMERA.NS,2025-07-25,2025-08-26,186.44,185,195,0.2912,0.239,4.19,1,4.19,178.39,189.19,-4.19,-4.19,-100.0,False,4,1,1,0,1,1,-8085.74
AJMERA.NS,2025-07-28,2025-08-28,184.99,185,195,0.2919,0.243,3.83,1,3.83,174.78,188.83,-3.83,-3.83,-100.0,False,3,1,1,0,0,1,-8089.57
AJMERA.NS,2025-07-29,2025-08-29,182.05,180,190,0.2912,0.239,4.32,1,4.32,173.27,184.32,-4.32,-4.32,-100.0,False,3,1,1,0,0,1,-8093.89
AJMERA.NS,2025-07-31,2025-09-02,178.5,180,185,0.2956,0.255,2.02,1,2.02,189.18,182.02,2.98,2.98,147.97,True,3,1,0,1,0,1,-8090.91
AJMERA.NS,2025-08-06,2025-09-08,181.71,180,190,0.493,0.622,4.35,1,4.35,202.76,184.35,5.65,5.65,129.97,True,3,0,1,0,1,1,-8085.26
AJMERA.NS,2025-09-10,2025-10-10,196.94,195,205,0.3296,0.179,4.38,1,4.38,205.9,199.38,5.62,5.62,128.5,True,3,1,1,0,0,1,-8079.63
AJMERA.NS,2025-09-11,2025-10-13,196.8,195,205,0.329,0.175,4.35,1,4.35,209.44,199.35,5.65,5.65,130.06,True,3,1,1,0,0,1,-8073.98
AJMERA.NS,2025-09-19,2025-10-21,210.58,210,220,0.3441,0.195,4.17,1,4.17,208.08,214.17,-4.17,-4.17,-100.0,False,3,1,1,0,1,0,-8078.15
AJMERA.NS,2025-09-22,2025-10-23,205.64,205,215,0.3464,0.195,4.17,1,4.17,206.21,209.17,-2.96,-2.96,-70.97,False,3,1,1,0,1,0,-8081.11
AJMERA.NS,2025-09-24,2025-10-27,207.44,205,220,0.3954,0.227,6.18,1,6.18,203.09,211.18,-6.18,-6.18,-100.0,False,3,1,1,0,1,0,-8087.29
AJMERA.NS,2025-10-08,2025-11-10,204.37,205,215,0.3579,0.187,3.95,1,3.95,198.54,208.95,-3.95,-3.95,-100.0,False,3,1,1,0,1,0,-8091.24
AJMERA.NS,2025-10-15,2025-11-17,206.43,205,215,0.3596,0.183,4.33,1,4.33,196.44,209.33,-4.33,-4.33,-100.0,False,3,1,1,1,0,0,-8095.57
AJMERA.NS,2025-11-06,2025-12-05,203.36,205,215,0.2711,0.092,3.51,1,3.51,197.38,208.51,-3.51,-3.51,-100.0,False,3,1,1,0,1,0,-8099.08
AJMERA.NS,2025-11-07,2025-12-08,204.38,205,215,0.2481,0.092,3.67,1,3.67,188.5,208.67,-3.67,-3.67,-100.0,False,3,1,1,0,0,1,-8102.75
AJMERA.NS,2025-11-12,2025-12-11,200.68,200,210,0.2591,0.096,4.01,1,4.01,200.7,204.01,-3.31,-3.31,-82.53,False,3,1,1,0,0,1,-8106.06
AJMERA.NS,2025-11-18,2025-12-17,203.22,205,215,0.2712,0.124,3.48,1,3.48,183.76,208.48,-3.48,-3.48,-100.0,False,4,1,1,1,0,1,-8109.54
AJMERA.NS,2025-11-26,2025-12-26,202.16,200,210,0.2947,0.163,4.42,1,4.42,193.0,204.42,-4.42,-4.42,-100.0,False,3,1,1,1,0,0,-8113.96
AJMERA.NS,2025-12-11,2026-01-12,200.7,200,210,0.3151,0.219,4.12,1,4.12,184.17,204.12,-4.12,-4.12,-100.0,False,3,1,1,1,0,0,-8118.08
AJMERA.NS,2025-12-22,2026-01-21,195.64,195,205,0.4293,0.494,4.2,1,4.2,151.8,199.2,-4.2,-4.2,-100.0,False,3,0,0,1,1,1,-8122.28
AJMERA.NS,2026-01-02,2026-02-03,200.35,200,210,0.4596,0.582,4.19,1,4.19,144.58,204.19,-4.19,-4.19,-100.0,False,3,0,1,1,1,0,-8126.48
AJMERA.NS,2026-04-08,2026-05-08,119.1,120,125,0.6103,0.876,2.06,1,2.06,129.72,122.06,2.94,2.94,142.76,True,3,0,1,0,1,1,-8123.53
AJMERA.NS,2026-05-07,2026-06-05,133.94,135,140,0.3758,0.418,2.0,1,2.0,121.67,137.0,-2.0,-2.0,-100.0,False,3,0,1,0,1,1,-8125.54
AJMERA.NS,2026-05-13,2026-06-11,121.69,120,130,0.4994,0.769,4.12,1,4.12,111.47,124.12,-4.12,-4.12,-100.0,False,3,0,0,1,1,1,-8129.66
AJMERA.NS,2026-05-25,2026-06-23,131.37,130,140,0.604,0.916,4.15,1,4.15,132.75,134.15,-1.4,-1.4,-33.66,False,4,0,1,1,1,1,-8131.05
AJMERA.NS,2026-06-15,2026-07-14,133.8,135,140,0.864,1.0,2.07,1,2.07,135.4,137.07,-1.67,-1.67,-80.67,False,3,0,1,1,1,0,-8132.72
AJOONI.NS,2024-07-09,2024-08-08,7.22,5,10,0.6409,,2.23,1,2.23,7.31,7.23,0.08,0.08,3.6,True,3,0,1,0,1,1,-8132.64
AJOONI.NS,2025-02-27,2025-04-01,7.49,5,10,0.5742,0.781,2.49,1,2.49,6.08,7.49,-1.41,-1.41,-56.7,False,4,0,1,1,1,1,-8134.06
AJOONI.NS,2025-02-28,2025-04-02,7.38,5,10,0.5754,0.781,2.39,1,2.39,5.98,7.39,-1.41,-1.41,-58.99,False,3,0,1,0,1,1,-8135.47
AKASH.NS,2023-08-28,2023-09-27,26.75,25,30,0.1756,,1.92,1,1.92,29.7,26.92,2.78,2.78,145.01,True,3,0,1,0,1,1,-8132.68
AKASH.NS,2023-09-01,2023-10-04,27.0,25,30,0.1993,,2.16,1,2.16,30.55,27.16,2.84,2.84,131.84,True,3,0,1,0,1,1,-8129.84
AKASH.NS,2023-10-17,2023-11-17,31.05,30,35,0.5083,,1.85,1,1.85,29.55,31.85,-1.85,-1.85,-100.0,False,3,0,1,1,1,0,-8131.69
AKASH.NS,2023-11-24,2023-12-27,32.15,30,35,0.358,,2.31,1,2.31,35.95,32.31,2.69,2.69,116.15,True,3,0,1,0,1,1,-8129.0
AKASH.NS,2023-12-07,2024-01-08,32.1,30,35,0.3299,,2.29,1,2.29,41.1,32.29,2.71,2.71,118.65,True,3,0,1,0,1,1,-8126.29
AKASH.NS,2023-12-12,2024-01-11,37.0,35,40,0.7233,,2.22,1,2.22,42.85,37.22,2.78,2.78,125.61,True,3,0,1,0,1,1,-8123.5
AKASH.NS,2024-01-01,2024-02-01,42.2,40,45,0.9036,,2.22,1,2.22,40.0,42.22,-2.22,-2.22,-100.0,False,3,0,1,0,1,1,-8125.73
AKASH.NS,2024-01-02,2024-02-02,50.55,50,55,1.0734,,1.98,1,1.98,39.55,51.98,-1.98,-1.98,-100.0,False,3,0,1,0,1,1,-8127.71
AKASH.NS,2024-01-03,2024-02-05,45.55,45,50,1.1652,,1.95,1,1.95,39.45,46.95,-1.95,-1.95,-100.0,False,3,0,1,0,1,1,-8129.66
AKASH.NS,2024-04-03,2024-05-07,36.15,35,40,0.562,,1.97,1,1.97,37.1,36.97,0.13,0.13,6.55,True,3,0,1,1,1,0,-8129.53
AKASH.NS,2024-04-09,2024-05-13,41.4,40,45,0.5741,,2.09,1,2.09,36.15,42.09,-2.09,-2.09,-100.0,False,3,0,1,0,1,1,-8131.62
AKASH.NS,2024-04-16,2024-05-17,40.95,40,45,0.7228,,1.99,1,1.99,36.6,41.99,-1.99,-1.99,-100.0,False,3,0,1,0,1,1,-8133.61
AKASH.NS,2024-06-03,2024-07-03,36.7,35,40,0.3785,,2.12,1,2.12,33.93,37.12,-2.12,-2.12,-100.0,False,3,0,0,1,1,1,-8135.74
AKASH.NS,2024-07-04,2024-08-05,37.37,35,40,0.3972,,2.42,1,2.42,35.23,37.42,-2.19,-2.19,-90.51,False,3,0,1,0,1,1,-8137.93
AKASH.NS,2024-08-08,2024-09-09,41.59,40,45,0.8343,,2.12,1,2.12,38.95,42.12,-2.12,-2.12,-100.0,False,3,0,1,0,1,1,-8140.05
AKASH.NS,2024-10-28,2024-11-28,36.46,35,40,0.5568,0.594,2.07,1,2.07,34.2,37.07,-2.07,-2.07,-100.0,False,3,0,0,1,1,1,-8142.12
AKASH.NS,2024-12-03,2025-01-02,36.38,35,40,0.552,0.558,2.04,1,2.04,34.38,37.04,-2.04,-2.04,-100.0,False,3,0,1,0,1,1,-8144.16
AKASH.NS,2025-01-10,2025-02-07,32.0,30,35,0.278,0.068,2.22,1,2.22,30.94,32.22,-1.28,-1.28,-57.65,False,3,1,0,0,1,1,-8145.44
