Ticker,Entry_Date,Exit_Date,S_entry,K1_Long,K2_Short,Breakeven,S_expiry,HV,RSI,Debit/unit,Debit_pct,Units,PnL/unit,PnL_Total,Return_%,Win,M1_Breakout,M2_Regime,F1_RSI,F2_Volume,F3_Trend,FlexScore,Capital
APOLLO.NS,2022-11-28,2023-01-11,25.92,25,30,26.7,32.29,0.3904,74.3,1.7,6.576,30634026368347782900110132164392298859686147716512441600133299409612997394432,3.3,1.0095374775860845e+77,193.34,True,1,1,1,1,1,3,2.7117729519151315e+78
APOLLOTYRE.NS,2022-11-28,2023-01-11,298.83,300,310,304.34,305.04,0.461,56.2,4.34,1.453,23153899049040032084412372157137143896974149486356604523597858925336034541568,0.7,1.627678451424067e+76,16.19,True,1,1,1,1,1,3,5.041752257481234e+78
AARVI.NS,2022-11-29,2023-01-12,181.75,180,185,182.31,158.08,0.592,77.5,2.31,1.272,51373859398902738727705324127828388688672167463232047951950587966317920256,-2.31,-1.187831089899045e+74,-100.0,False,1,1,1,1,1,3,5.8203723405053196e+75
APOLLOTYRE.NS,2022-11-29,2023-01-12,301.17,300,310,304.53,302.94,0.4612,60.3,4.53,1.504,22261123624141936683752955299529900655773023672059420518050850174298893582336,-1.59,-3.5355357633971604e+76,-35.06,False,1,1,1,0,1,2,5.0063968998472625e+78
APOLLO.NS,2022-11-29,2023-01-12,27.2,25,30,27.33,31.88,0.3996,77.8,2.33,8.565,23278067363540432673044564260653893178746598828501080772330811538122991468544,2.67,6.215487777939953e+76,114.6,True,1,1,1,1,1,3,2.773927829694531e+78
ATALREAL.NS,2022-11-29,2023-01-12,14.8,15,20,16.19,17.48,0.7203,66.5,1.19,8.045,291608797072717143302390355141687159583111002917550309504769660432099695394816,1.29,3.759975407729077e+77,108.3,True,1,1,1,1,1,3,1.7735604664748762e+79
ARROWGREEN.NS,2022-11-29,2023-01-12,172.35,170,180,174.47,169.54,0.459,95.5,4.47,2.594,16539908512756472049926843545193521720954317639886412778673100680547069329408,-4.47,-7.39492951383936e+76,-100.0,False,1,1,0,1,1,2,3.6235154617812863e+78
ACCELYA.NS,2022-11-29,2023-01-12,1414.77,1415,1455,1432.88,1215.51,0.5144,79.5,17.88,1.264,133601892096480581010529258517217571535407234130390047958197068192632799232,-17.88,-2.3886454675086876e+75,-100.0,False,1,1,1,1,1,3,1.170436279079257e+77
ABCAPITAL.NS,2022-11-29,2023-01-12,144.1,145,150,147.1,146.3,0.3222,72.4,2.1,1.461,54443969037478291690664505825644072235890497504242581219269711818716610560,-0.8,-4.3821692143332273e+73,-38.24,False,1,1,1,1,1,3,5.6861292099497624e+75
APOLLO.NS,2022-11-30,2023-01-13,27.46,25,30,27.46,33.38,0.3903,78.3,2.46,8.959,22549012943385349253019284171058160520130144087234679065909106706002598690816,2.54,5.726650812303613e+76,103.22,True,1,1,1,0,1,2,2.831194337817567e+78
ARTEMISMED.NS,2022-11-30,2023-01-13,78.83,80,85,81.81,73.71,0.3802,62.2,1.81,2.301,40401365664936795076478606839323704517668830991514389239684527192085966618624,-1.81,-7.328346924319339e+76,-100.0,False,1,1,1,0,1,2,3.590889992916476e+78
ABCAPITAL.NS,2022-11-30,2023-01-13,145.35,145,150,147.25,148.95,0.3222,76.7,2.25,1.55,50461898442457979844765106834823852036387711512553005242755158020099932160,1.7,8.560176065122097e+73,75.27,True,1,1,1,0,1,2,5.771730970600983e+75
APOLLOTYRE.NS,2022-11-30,2023-01-13,302.42,300,310,304.63,306.57,0.461,62.2,4.63,1.531,21627033182692519320420566434156064958513706156300189097429362939736245665792,1.94,4.2025848867918726e+76,41.97,True,1,1,1,0,1,2,5.048422748715181e+78
ARROWGREEN.NS,2022-12-01,2023-01-16,182.73,185,190,187.1,186.88,0.4135,98.9,2.1,1.148,34549484755777403777127515087956976839131843620042515628637186386567196835840,-0.22,-7.613056556727548e+75,-10.51,False,1,1,0,1,1,2,3.6159024052245587e+78
ARTEMISMED.NS,2022-12-01,2023-01-16,79.48,80,85,81.93,74.21,0.3796,64.2,1.93,2.425,37255752994278480423143825962370537772268841864766928196454589251434993156096,-1.93,-7.181779985832952e+76,-100.0,False,1,1,1,0,1,2,3.5190721930581462e+78
ADROITINFO.NS,2022-12-01,2023-01-16,14.99,15,20,16.13,16.65,0.5754,64.2,1.13,7.526,1418330201837175717847100758097456288242095996680835034251813431346288656384,0.52,7.429784254610027e+74,46.42,True,1,1,1,1,1,3,8.07639878364659e+76
AKG.NS,2022-12-01,2023-01-16,28.12,30,35,30.76,36.7,0.381,67.4,0.76,2.692,2382510528679138548102995449301022378689452070881662847847486101853168467968,4.24,1.0108848266241344e+76,560.45,True,1,1,1,0,1,2,1.0029406712395878e+77
ABCAPITAL.NS,2022-12-01,2023-01-16,145.7,145,150,147.3,147.65,0.3201,79.1,2.3,1.576,50285766646919994125481764999330243625999010210478597834747718360188846080,0.35,1.782235528235588e+73,15.44,True,1,1,1,0,1,2,5.789553325883339e+75
APOLLOTYRE.NS,2022-12-02,2023-01-17,305.04,305,315,309.45,305.09,0.4549,69.0,4.45,1.458,22706556251152737992309385093391513288982551224888958851350891710779951677440,-4.36,-9.888752881395782e+76,-97.94,False,1,1,1,0,1,2,4.949535219901223e+78
ABCAPITAL.NS,2022-12-02,2023-01-17,151.7,150,155,152.41,146.95,0.3369,81.6,2.41,1.589,48044975868561875804045413184286011509611693019120858637202767082824925184,-2.41,-1.1579106651766678e+74,-100.0,False,1,1,0,1,1,2,5.6737622593656726e+75
APLAPOLLO.NS,2022-12-02,2023-01-17,1173.34,1175,1210,1190.6,1130.49,0.3402,68.5,15.6,1.329,2715261584207089920025791823855132181154847203974742997409087485852986114048,-15.6,-4.235239638113784e+76,-100.0,False,1,1,1,1,1,3,2.075267422675754e+78
ACCELYA.NS,2022-12-02,2023-01-17,1435.46,1435,1480,1455.0,1283.61,0.5238,66.8,20.0,1.393,117066029795962687422617880041599681419501348766835541750136021136682516480,-20.0,-2.340872558158514e+75,-100.0,False,1,1,1,0,1,2,1.1470275534976719e+77
ATALREAL.NS,2022-12-02,2023-01-17,14.96,15,20,16.26,17.27,0.7272,73.7,1.26,8.416,281735202777284544101206796935091160512294260241637566593801572563580876750848,1.01,2.8482694597760157e+77,80.3,True,1,1,1,1,1,3,1.8020431610726364e+79
AKG.NS,2022-12-05,2023-01-18,28.48,30,35,30.8,34.2,0.3562,75.0,0.8,2.824,2494504500524962416212204815108601464680375685553069466942883865709330300928,3.4,8.471039462881567e+75,422.31,True,1,1,1,1,1,3,1.0876510658684034e+77
ATALREAL.NS,2022-12-05,2023-01-18,15.13,15,20,16.33,17.12,0.7253,75.2,1.33,8.76,271920564237810149458303352187524111765252194157436037789452330310218029203456,0.79,2.1606319217444944e+77,59.95,True,1,1,1,0,1,2,1.8236494802900813e+79
ARE&M.NS,2022-12-05,2023-01-18,635.59,635,655,643.97,561.58,0.2412,71.5,8.97,1.412,9756032823862555534443929817829541609490595878446537052490211658840089296896,-8.97,-8.752738578071254e+76,-100.0,False,1,1,1,0,1,2,4.288841903254914e+78
ABCAPITAL.NS,2022-12-05,2023-01-18,158.65,160,165,162.1,148.15,0.3465,89.8,2.1,1.326,53933681829901182037373633723656265709153760821979422730653779771307065344,-2.1,-1.1347524518731346e+74,-100.0,False,1,1,0,1,1,2,5.560287014178359e+75
APOLLO.NS,2022-12-05,2023-01-18,27.78,30,35,30.65,34.11,0.3776,71.7,0.65,2.349,86772680697285022205943911516677662892090960046899353571942127796035809968128,3.45,2.9959315431398093e+77,529.09,True,1,1,1,0,1,2,3.1307874921315482e+78
ADROITINFO.NS,2022-12-06,2023-01-19,15.31,15,20,16.22,15.88,0.5275,61.2,1.22,7.997,1319228407863424468456361952471102177884697900577738081140582011434803658752,-0.35,-4.595546186885129e+74,-28.45,False,1,1,1,0,1,2,8.030443321777739e+76
AKG.NS,2022-12-06,2023-01-19,29.76,30,35,31.32,35.8,0.3801,77.3,1.32,4.434,1648596239002429781493554926328304191479779742345489720920380243056611295232,3.68,6.067679063275342e+75,278.94,True,1,1,1,0,1,2,1.1483278565011569e+77
ALKALI.NS,2022-12-06,2023-01-19,138.45,140,145,142.06,130.81,0.7974,71.6,2.06,1.488,1328309085400500358852524595980974816063594106508980444700228414645676802048,-2.06,-2.735671108776536e+75,-100.0,False,1,1,1,0,1,2,1.3404788433005026e+77
ATALREAL.NS,2022-12-06,2023-01-19,15.41,15,20,16.44,16.02,0.7249,78.8,1.44,9.338,253459224425949975180565024336454310932066681885302874520492856683537687904256,-0.42,-1.0620137111912202e+77,-29.12,False,1,1,1,1,1,3,1.8130293431781692e+79
ARE&M.NS,2022-12-06,2023-01-19,636.5,635,655,643.99,551.02,0.1623,67.5,8.99,1.412,9546052559407998702636711212825645539236862593246395283102096317173903392768,-8.99,-8.577683806509828e+76,-100.0,False,1,1,1,0,1,2,4.2030650651898156e+78
AIAENG.NS,2022-12-06,2023-01-19,2746.14,2745,2830,2783.22,2404.92,0.3156,70.8,38.22,1.392,27614545265638339934078739394079518961154854327474550274381593535989153792,-38.22,-1.0555497006467765e+75,-100.0,False,1,1,1,0,1,2,5.172193533169205e+76
APARINDS.NS,2022-12-06,2023-01-19,1576.52,1575,1625,1597.36,1657.58,0.4754,59.4,22.36,1.418,1095845967428123603309934028955525426814134262646837673051791463160383275008,27.64,3.028849546991976e+76,123.61,True,1,1,1,0,1,2,1.2554786405442409e+78
APARINDS.NS,2022-12-07,2023-01-20,1599.77,1600,1650,1622.27,1662.9,0.4705,59.0,22.27,1.392,1127647886704107174215158048099104557389164177202067593846391434410251517952,27.73,3.127282152432054e+76,124.55,True,1,1,1,1,1,3,1.2867514620685613e+78
ARROWGREEN.NS,2022-12-07,2023-01-20,209.21,210,215,212.24,191.82,0.3667,99.1,2.24,1.069,32328136880164617506566996073482009540130599150545450675134475699402062168064,-2.24,-7.231804810449118e+76,-100.0,False,1,1,0,1,1,2,3.5435843571200675e+78
ADROITINFO.NS,2022-12-07,2023-01-20,16.83,15,20,17.05,15.63,0.6078,66.8,2.05,12.164,784590806447629926576211107506238971871481820844929626486322331612046426112,-1.42,-1.1125027089355906e+75,-69.27,False,1,1,1,1,1,3,7.91919305088418e+76
AEGISLOG.NS,2022-12-08,2023-01-23,327.14,325,335,329.7,335.44,0.3399,65.9,4.7,1.438,300653727808835587738100382857314499615555831721209094089326377199625830400,5.3,1.5925399693914454e+75,112.63,True,1,1,1,0,1,2,7.229240540423698e+76
AKG.NS,2022-12-08,2023-01-23,32.79,35,40,35.93,33.2,0.4233,84.4,0.93,2.832,2472772611443324739246435559378589838442656486322279146360540365949641949184,-0.93,-2.296655713002314e+75,-100.0,False,1,1,0,1,1,2,1.1253612993711337e+77
AMBUJACEM.NS,2022-12-08,2023-01-23,577.6,580,595,586.51,492.45,0.2093,59.5,6.51,1.127,216619871864452699943342400456059042126974207439054151752978660621495042048,-6.51,-1.4096724433264847e+75,-100.0,False,1,1,1,0,1,2,6.907394972299775e+76
ARE&M.NS,2022-12-08,2023-01-23,639.93,640,660,648.7,553.81,0.1702,64.9,8.7,1.36,9661780317002192698259354669727842557639717379199398706843427313857274576896,-8.7,-8.406130130379632e+76,-100.0,False,1,1,1,0,1,2,4.1190037638860195e+78
ADROITINFO.NS,2022-12-08,2023-01-23,18.49,20,25,20.92,16.09,0.6488,73.8,0.92,4.964,1725941150617443091507150236015770367417604823543377870779824096614199328768,-0.92,-1.5838386101768362e+75,-100.0,False,1,1,1,1,1,3,7.760809189866497e+76
AIAENG.NS,2022-12-08,2023-01-23,2796.04,2795,2880,2833.29,2420.62,0.3075,71.3,38.29,1.369,27017408260462363716366191100288814458258193802041711835304880606569037824,-38.29,-1.034438706633841e+75,-100.0,False,1,1,1,0,1,2,5.068749662505821e+76
AKG.NS,2022-12-09,2023-01-24,33.26,35,40,36.05,32.2,0.4209,85.0,1.05,3.16,2141460593685121603883900198143796105949505278015007193740196571267783983104,-1.05,-2.2507225987422675e+75,-100.0,False,1,1,0,1,1,2,1.102854073383711e+77
ADROITINFO.NS,2022-12-09,2023-01-24,19.65,20,25,21.31,15.98,0.6661,82.3,1.31,6.68,1182431034589985559872032752155492963025295973692263767751215344244960002048,-1.31,-1.5521618379732995e+75,-100.0,False,1,1,0,1,1,2,7.605593006069167e+76
ARTEMISMED.NS,2022-12-12,2023-01-25,80.77,80,85,82.15,69.84,0.3552,68.8,2.15,2.668,32662202662404817850202317783980381659266544181914802589816433057168520904704,-2.15,-7.038144386116292e+76,-100.0,False,1,1,1,1,1,3,3.4486907491969833e+78
AEGISLOG.NS,2022-12-12,2023-01-25,327.19,325,335,329.7,330.81,0.3511,61.1,4.7,1.437,307582002129276258339419451520409469270426806608809518224204715092619558912,1.1,3.39832121317879e+74,23.5,True,1,1,1,0,1,2,7.263223752555486e+76
ARE&M.NS,2022-12-12,2023-01-25,640.31,640,660,648.77,544.65,0.169,64.5,8.77,1.37,9389480862959714443984700466205457379334649249766418584790283027917739917312,-8.77,-8.23800752777204e+76,-100.0,False,1,1,1,0,1,2,4.0366236886082995e+78
ATALREAL.NS,2022-12-12,2023-01-25,15.85,15,20,16.59,15.87,0.6475,78.5,1.59,10.007,228621647628310246886650580711922102913832337941681767305932914171911562330112,-0.72,-1.6370506136267513e+77,-45.15,False,1,1,1,0,1,2,1.796658837041902e+79
ABBOTINDIA.NS,2022-12-13,2023-01-27,19980.92,19980,20580,20239.88,20339.68,0.1415,69.4,259.88,1.301,606572905190003174288643346925661152947765991078405507336022839013670912,99.8,6.053523506599687e+73,38.4,True,1,1,1,1,1,3,7.942430366636798e+75
ADANIENT.NS,2022-12-13,2023-01-27,4052.83,4055,4175,4108.14,2756.43,0.2049,71.2,53.14,1.311,58700301061532432488836624419821889246449756088671911327506216709093588992,-53.14,-3.1193381065222063e+75,-100.0,False,1,1,1,0,1,2,1.5284756721958808e+77
APARINDS.NS,2022-12-13,2023-01-27,1672.33,1670,1725,1694.68,1463.45,0.414,79.0,24.68,1.476,1042750334085991140204643669964156199842844143753660020145467958804099366912,-24.68,-2.573502924137123e+76,-100.0,False,1,1,1,1,1,3,1.26101643282719e+78
AEGISLOG.NS,2022-12-13,2023-01-27,349.67,350,360,354.48,322.07,0.4026,65.8,4.48,1.282,323964784693227838874018985849131925056988517559275312888935295985223991296,-4.48,-1.452644750511097e+75,-100.0,False,1,1,1,1,1,3,7.117959277504376e+76
APOLLO.NS,2022-12-14,2023-01-30,27.83,30,35,30.72,32.28,0.3992,69.7,0.72,2.575,87386177519072730039584551259139517663029933727444103868047604774145353580544,1.57,1.369193112304678e+77,218.67,True,1,1,1,1,1,3,3.267706803362016e+78
APOLLO.NS,2022-12-15,2023-01-31,27.94,30,35,30.73,31.82,0.3897,69.6,0.73,2.598,90014480477966092676445514068744887092104559054605810332929935199380227227648,1.09,9.839905142000628e+76,150.56,True,1,1,1,0,1,2,3.366105854782022e+78
ARIES.NS,2022-12-15,2023-01-31,174.05,175,180,177.18,191.19,0.4773,88.4,2.18,1.252,45775383151998536931651236919333695090814577322046015564094293940335217213440,2.82,1.2913894348279372e+77,129.48,True,1,1,0,1,1,2,5.1160375573427425e+78
ARIES.NS,2022-12-16,2023-02-01,174.64,175,180,177.22,181.46,0.4749,88.0,2.22,1.271,46113706755293829859901453129259506235614206932577056960514030062056404680704,2.78,1.282477826296143e+77,125.34,True,1,1,0,1,1,2,5.2442853399723565e+78
AKG.NS,2022-12-16,2023-02-01,33.95,35,40,36.27,30.1,0.4304,77.6,1.27,3.746,1734383940281730912553332913793041953776797661041010801851003195912175484928,-1.27,-2.205708146767422e+75,-100.0,False,1,1,1,0,1,2,1.0807969919160368e+77
ABBOTINDIA.NS,2022-12-19,2023-02-02,20026.61,20025,20625,20285.32,19637.93,0.1422,65.9,260.32,1.3,610202255515905311949549938966347900110142572921161604772008577281818624,-260.32,-1.5884860733273596e+74,-100.0,False,1,1,1,0,1,2,7.783581759304062e+75
ADANIENT.NS,2022-12-19,2023-02-02,4067.9,4070,4190,4123.14,1562.41,0.2015,70.4,53.14,1.306,57528624113332543775530192225868773750217295693812540350272552006458540032,-53.14,-3.056951344391762e+75,-100.0,False,1,1,1,0,1,2,1.497906158751963e+77
APOLLOTYRE.NS,2022-12-19,2023-02-02,310.11,310,320,314.47,316.75,0.2862,64.3,4.47,1.44,22167753994378622908486095905280267995580228798949578909988172179008810647552,2.29,5.065516518731882e+76,51.17,True,1,1,1,0,1,2,5.000190385088542e+78
APARINDS.NS,2022-12-19,2023-02-02,1685.53,1685,1735,1707.54,1970.05,0.3868,77.7,22.54,1.337,1118992784421391979388752007860225424082053367677461325700641095055669460992,27.46,3.0729310564525794e+76,121.84,True,1,1,1,0,1,2,1.2917457433917158e+78
ABBOTINDIA.NS,2022-12-20,2023-02-03,20039.12,20040,20640,20299.71,20013.76,0.1417,65.0,259.71,1.296,599398067253592641991358189461246574509282826320118479286136128055279616,-259.71,-1.5567163518608125e+74,-100.0,False,1,1,1,0,1,2,7.62791012411798e+75
ARCHIES.NS,2022-12-20,2023-02-03,27.6,30,35,30.97,21.4,0.5658,69.1,0.97,3.526,93897397989504063754676342997042515789179495503310114171631137588651631837184,-0.97,-9.137949780828879e+76,-100.0,False,1,1,1,0,1,2,4.47759539260615e+78
APOLLOTYRE.NS,2022-12-20,2023-02-03,312.88,315,320,317.25,315.56,0.2851,66.0,2.25,0.719,44433484782646069191051476838373888302686573810314159501017583888061331144704,-1.69,-7.529608900595193e+76,-75.29,False,1,1,1,0,1,2,4.92489429608259e+78
ADANIENT.NS,2022-12-20,2023-02-03,4157.74,4160,4280,4213.48,1583.92,0.2136,73.2,53.48,1.286,56021830054542603879903113252922326684957544100323940842935806472075870208,-53.48,-2.9958123175039264e+75,-100.0,False,1,1,1,1,1,3,1.4679480355769239e+77
ARIES.NS,2022-12-20,2023-02-03,179.09,180,185,182.19,174.29,0.4868,85.0,2.19,1.221,47962983227526592932663571633865099999901345783496899655334258494175935725568,-2.19,-1.0488570679944714e+77,-100.0,False,1,1,0,1,1,2,5.13939963317291e+78
ABBOTINDIA.NS,2022-12-21,2023-02-06,20662.2,20660,21280,20932.69,20011.36,0.1675,69.6,272.69,1.32,559460081410892122130902299293701519853237430224737325177132340125630464,-272.69,-1.525582024823596e+74,-100.0,False,1,1,1,1,1,3,7.47535192163562e+75
ABBOTINDIA.NS,2022-12-22,2023-02-07,20944.05,20945,21570,21219.97,20128.05,0.1706,83.8,274.97,1.313,543725674023636368458408798885272194527618375551799338445669829619744768,-274.97,-1.495070384327124e+74,-100.0,False,1,1,0,1,1,2,7.325844883202908e+75
ARIES.NS,2022-12-28,2023-02-13,204.22,205,210,207.11,168.12,0.9467,71.5,2.11,1.032,48792871642910309252156287605117076632552584719149209695119495434032069476352,-2.11,-1.0278799266345819e+77,-100.0,False,1,1,1,1,1,3,5.036611640509451e+78
APARINDS.NS,2022-12-28,2023-02-13,1716.06,1715,1770,1739.62,2254.96,0.4192,61.8,24.62,1.435,1049313848432206465115380761126378081871184298546353202519063347562111041536,30.38,3.187734679593704e+76,123.39,True,1,1,1,0,1,2,1.3236230901876528e+78
ARVSMART.NS,2022-12-28,2023-02-13,309.52,310,320,314.38,270.58,0.5678,67.2,4.38,1.415,21245680441718841448857491533829218596471456415151899085935853590174446387200,-4.38,-9.304953899923498e+76,-100.0,False,1,1,1,1,1,3,4.559427410962514e+78
ARIES.NS,2022-12-29,2023-02-14,212.57,215,220,217.07,167.18,0.9446,73.8,2.07,0.972,48751569083225895248548508236096758460933779944368503837075434527468776587264,-2.07,-1.0073223281018903e+77,-100.0,False,1,1,1,1,1,3,4.935879407699262e+78
APARINDS.NS,2022-12-29,2023-02-14,1719.73,1720,1770,1742.53,2274.35,0.3734,67.2,22.53,1.31,1175209796455607605224233491753247376282257417497040747496894009534092148736,27.47,3.228802801902733e+76,121.97,True,1,1,1,0,1,2,1.35591111820668e+78
ARVSMART.NS,2022-12-29,2023-02-14,314.98,315,325,319.41,274.19,0.5659,74.8,4.41,1.402,20654657933439046032205588906196392366585717948176018651508776644122301693952,-4.41,-9.118854821925028e+76,-100.0,False,1,1,1,1,1,3,4.468238862743264e+78
ARVSMART.NS,2022-12-30,2023-02-15,315.28,315,325,319.44,270.24,0.5618,73.7,4.44,1.407,20149550760922761825891143159671652547850207349174663590303875213956789305344,-4.44,-8.936477725486528e+76,-100.0,False,1,1,1,1,1,3,4.378874085488399e+78
APOLLO.NS,2022-12-30,2023-02-15,29.13,30,35,31.3,33.17,0.5044,62.3,1.3,4.472,51669658758957879037319896652802585122121092011103753543327056029056619249664,1.87,9.656442811473334e+76,143.44,True,1,1,1,1,1,3,3.4626702828967556e+78
APARINDS.NS,2022-12-30,2023-02-15,1752.27,1750,1805,1774.83,2263.36,0.3757,68.3,24.83,1.417,1092345450242767341383612041797469706345404790749604392624098593237513535488,30.17,3.29607773992186e+76,121.54,True,1,1,1,0,1,2,1.3888718956058988e+78
ARVSMART.NS,2023-01-02,2023-02-16,322.74,325,330,327.22,273.99,0.5506,74.2,2.22,0.688,39415472114495870143343338323904818945736134891797181418256317384585128181760,-2.22,-8.757748170976799e+76,-100.0,False,1,1,1,0,1,2,4.291296603778631e+78
APOLLOTYRE.NS,2023-01-02,2023-02-16,313.69,315,325,319.26,319.33,0.2482,58.8,4.26,1.357,23138691830657584840100195485026320929131623897740512628496009416649992044544,0.07,1.7135231099574203e+75,1.74,True,1,1,1,0,1,2,4.926607819192547e+78
APOLLO.NS,2023-01-02,2023-02-16,30.51,30,35,31.75,32.64,0.5196,63.6,1.75,5.741,39536922651565386303744432807553168816702675677092133776099992390239271256064,0.89,3.523233576931924e+76,50.87,True,1,1,1,1,1,3,3.4979026186660748e+78
APARINDS.NS,2023-01-02,2023-02-16,1782.66,1785,1835,1807.43,2354.1,0.374,63.1,22.43,1.258,1238388081166964307562798000994108231320273699935961109151379589368549212160,27.57,3.4141966146230235e+76,122.91,True,1,1,1,0,1,2,1.423013861752129e+78
APOLLO.NS,2023-01-03,2023-02-17,30.62,30,35,31.78,32.45,0.5182,63.3,1.78,5.829,39201497177561589938856163882235919487301271979935305644069648501333683077120,0.66,2.6010426072495116e+76,37.18,True,1,1,1,0,1,2,3.5239130447385697e+78
ARVSMART.NS,2023-01-03,2023-02-17,323.62,325,335,329.35,267.65,0.5508,77.0,4.35,1.343,19749141024399100311516090271977410789316878734847996279233770295433294249984,-4.35,-8.582593207557262e+76,-100.0,False,1,1,1,0,1,2,4.205470671703059e+78
ALKALI.NS,2023-01-03,2023-02-17,138.59,140,145,142.06,113.5,0.8088,54.6,2.06,1.49,1298423540582170393998058933958140088600580754525282025513892054567783235584,-2.06,-2.680957686601005e+75,-100.0,False,1,1,0,1,1,2,1.3136692664344926e+77
